id,type,address,number,Region,Province,Arrondissement,Municipality,type.1,postal_code,public,available,hours,numberStr,"('Latitude', 'Longitude')"
2943.0,,Leuvensesteenweg,108.0,Flanders,Vlaams-Brabant,Leuven,Diest,,3290.0,,,,108.0,"(50.9148215, 4.898068082893701)"
2944.0,,Rue Du Bois D Ohey,,Wallonia,Namur,Namur,Ohey,,5350.0,,,,,"(50.4410481, 5.1140334)"
2945.0,,Rue Des Clusères,,Wallonia,Luxembourg,Marche-en-Famenne,Nassogne,,6950.0,,,,,"(50.1265592, 5.3467853)"
2946.0,,Fosses Di Martchet,,Wallonia,Luxembourg,Marche-en-Famenne,Durbuy,,6941.0,,,,,"(50.3489684, 5.5555506)"
2948.0,,Rue Clos De L Ermitage,,Wallonia,Namur,Dinant,Ciney,,5590.0,,,,,"(nan, nan)"
2949.0,,Arenbergstraat,24.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2000.0,,,,24.0,"(51.0968853, 4.489846449999993)"
2950.0,,Provinciebaan,,Flanders,Antwerpen,Turnhout,Herselt,,2230.0,,,,,"(51.0705741, 4.8759457)"
2951.0,,Vrijheidsweg,2.0,Flanders,Limburg,Tongeren,Tongeren,,3700.0,,,,2.0,"(50.7842662, 5.5185236)"
2952.0,,Amsterdamstraat,18.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2000.0,,,,18.0,"(51.48345305, 4.7321157480288525)"
2953.0,,Latemstraat,120.0,Flanders,Oost-Vlaanderen,Gent,Sint-Martens-Latem,,9830.0,,,,120.0,"(51.01502185, 3.6182603184967563)"
2954.0,,Rue De Revogne,223.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,223.0,"(50.0917833, 5.0408745)"
2954.0,,Rue De Revogne,223.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,223.0,"(50.0917833, 5.0408745)"
2955.0,,Rue Th. Delbar,33.0,Wallonia,Brabant wallon (le),Nivelles,Waterloo,,1410.0,,,,33.0,"(nan, nan)"
2956.0,,Kortenberglaan,120.0,Brussels,,Bruxelles-Capitale,Saint-Josse-ten-Noode,,1000.0,,,,120.0,"(50.8448511, 4.3892282)"
2956.0,,Kortenberglaan,120.0,Brussels,,Bruxelles-Capitale,Ixelles,,1000.0,,,,120.0,"(50.8448511, 4.3892282)"
2956.0,,Kortenberglaan,120.0,Brussels,,Bruxelles-Capitale,Bruxelles,,1000.0,,,,120.0,"(50.8448511, 4.3892282)"
2957.0,,Koning Albert Ii-Laan,6.0,Brussels,,Bruxelles-Capitale,Saint-Josse-ten-Noode,,1000.0,,,,6.0,"(50.8575778, 4.355338)"
2957.0,,Koning Albert Ii-Laan,6.0,Brussels,,Bruxelles-Capitale,Ixelles,,1000.0,,,,6.0,"(50.8575778, 4.355338)"
2957.0,,Koning Albert Ii-Laan,6.0,Brussels,,Bruxelles-Capitale,Bruxelles,,1000.0,,,,6.0,"(50.8575778, 4.355338)"
2958.0,,Rue Sur Hodemont,1.0,Wallonia,Namur,Dinant,Havelange,,5372.0,,,,1.0,"(nan, nan)"
2959.0,,Rue Grande,,Wallonia,Luxembourg,Marche-en-Famenne,Tenneville,,6971.0,,,,,"(50.29489, 5.543871)"
2960.0,,Rue Du Noupré,,Wallonia,Namur,Philippeville,Florennes,,5620.0,,,,,"(nan, nan)"
2961.0,,Rue Joseph Lanotte,2.0,Wallonia,Namur,Dinant,Rochefort,,5580.0,,,,2.0,"(nan, nan)"
2962.0,,Rue Joseph Lanotte,,Wallonia,Namur,Dinant,Rochefort,,5580.0,,,,,"(nan, nan)"
2963.0,,Square Melin,14.0,Wallonia,Namur,Namur,Andenne,,5300.0,,,,14.0,"(nan, nan)"
2964.0,,Boulevard Du Nord,,Wallonia,Namur,Namur,Namur,,5000.0,,,,,"(50.4699827, 4.859719)"
2965.0,,Rue Des Chômeurs,,Wallonia,Namur,Namur,La Bruyère,,5080.0,,,,,"(50.5033836, 4.798054)"
2966.0,,Rue Roi Soleil,,Wallonia,Namur,Philippeville,Couvin,,5660.0,,,,,"(nan, nan)"
2967.0,,Rue Du Grand Etang,,Wallonia,Namur,Namur,Fosses-la-Ville,,5070.0,,,,,"(50.3729918, 4.6841764)"
2968.0,,Domaine De Chevetogne,,Wallonia,Namur,Dinant,Ciney,,5590.0,,,,,"(50.2175762, 5.1483053)"
2969.0,,Domaine De Chevetogne,,Wallonia,Namur,Dinant,Ciney,,5590.0,,,,,"(50.2175762, 5.1483053)"
2970.0,,Rue De Fer,24.0,Wallonia,Namur,Namur,Namur,,5000.0,,,,24.0,"(50.4656187, 4.865706340805545)"
2971.0,,Rue De L Hôpital,23.0,Wallonia,Namur,Namur,Andenne,,5300.0,,,,23.0,"(50.4895877, 5.101538974821246)"
2972.0,,Place De Seurre,5.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,5.0,"(50.1102085, 4.956747588955824)"
2972.0,,Place De Seurre,5.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,5.0,"(50.1102085, 4.956747588955824)"
2973.0,,"Chemin Du Cometière, Petite Hulle",,Wallonia,Namur,Namur,Profondeville,,5170.0,,,,,"(nan, nan)"
2974.0,,Rue De L Aurore,26.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,26.0,"(50.59762645, 4.9096404911949465)"
2975.0,,Rue Buisson Aux Loups,9.0,Wallonia,Brabant wallon (le),Nivelles,Nivelles,,1400.0,,,,9.0,"(50.58999935, 4.352028928691296)"
2976.0,,Rue Emile Romedenne,33.0,Wallonia,Namur,Namur,Floreffe,,5150.0,,,,33.0,"(nan, nan)"
2977.0,,Avenue De Loudun,126.0,Wallonia,Hainaut (le),Tournai et Mouscron,Leuze-en-Hainaut,,7900.0,,,,126.0,"(nan, nan)"
2978.0,,Rue Nerette,2.0,Wallonia,Luxembourg,Marche-en-Famenne,Marche-en-Famenne,,6900.0,,,,2.0,"(50.2263363, 5.3514864)"
2979.0,,Rue Zi Zoning B,,Wallonia,Hainaut (le),Soignies,Seneffe,,7180.0,,,,,"(nan, nan)"
2980.0,,Tour St. Pierre,13.0,Wallonia,Hainaut (le),Tournai et Mouscron,Leuze-en-Hainaut,,7900.0,,,,13.0,"(nan, nan)"
2981.0,,Tour St. Pierre,13.0,Wallonia,Hainaut (le),Tournai et Mouscron,Leuze-en-Hainaut,,7900.0,,,,13.0,"(nan, nan)"
2982.0,,St. Bavostraat,66.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2610.0,,,,66.0,"(51.17213535, 4.407210257442571)"
2983.0,,St. Bavostraat,66.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2610.0,,,,66.0,"(51.17213535, 4.407210257442571)"
2984.0,,R. Verbeecklaan,5.0,Flanders,Antwerpen,Antwerpen,Hove,,2540.0,,,,5.0,"(51.1532974, 4.4787679)"
2985.0,,Place Victor Horta,11.0,Brussels,,Bruxelles-Capitale,Saint-Gilles,,1060.0,,,,11.0,"(50.8370131, 4.335358)"
2986.0,,Rue De La Passerelle,,Wallonia,Namur,Dinant,Rochefort,,5580.0,,,,,"(50.1614731, 5.225174)"
2987.0,,Rue Bosquet 36,36.0,Wallonia,Brabant wallon (le),Nivelles,Nivelles,,1400.0,,,,36.0,"(nan, nan)"
2988.0,,Rue Des Villas,46.0,Wallonia,Luxembourg,Marche-en-Famenne,Hotton,,6990.0,,,,46.0,"(50.2733223, 5.4423565)"
2989.0,,Rue Reppe,,Wallonia,Namur,Namur,Ohey,,5350.0,,,,,"(50.5032529, 5.1142004)"
2990.0,,Rue Curiat,,Wallonia,Namur,Philippeville,Philippeville,,5600.0,,,,,"(50.1848321, 4.694525)"
2991.0,,Rue Wardin,120.0,Wallonia,Luxembourg,Bastogne,Bastogne,,6600.0,,,,120.0,"(nan, nan)"
2992.0,,Rue Place N-D De La Paix,5.0,Wallonia,Namur,Namur,Namur,,5101.0,,,,5.0,"(nan, nan)"
2993.0,,Rue De La 1Ere Armée Américaine,135.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,135.0,"(nan, nan)"
2994.0,,Fabrieksstraat,5.0,Flanders,Limburg,Hasselt,Tessenderlo,,3980.0,,,,5.0,"(51.062610199999995, 5.104507799108436)"
2996.0,,Rue Baron Heid,397.0,Wallonia,Liège,Verviers,Stavelot,,4970.0,,,,397.0,"(nan, nan)"
2997.0,,Hernekoutergevel,,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Herne,,1540.0,,,,,"(nan, nan)"
2998.0,,Rue De La Vigne,1.0,Wallonia,Namur,Namur,Mettet,,5640.0,,,,1.0,"(50.337501, 4.610396644108789)"
2999.0,,Rue Des Reines-Marguerites,4.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,4.0,"(50.42276375, 4.926068698871875)"
3000.0,,Rue Des Boignées,,Wallonia,Brabant wallon (le),Nivelles,Braine-le-ChÃ¢teau,,1440.0,,,,,"(50.6783508, 4.3004488)"
3001.0,,Chemin Des Marronniers,26.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,26.0,"(50.4264255, 4.848653707013755)"
3002.0,,Rue Du Rivage,,Wallonia,Namur,Namur,Namur,,5100.0,,,,,"(50.5531138, 4.6816528)"
3003.0,,Rue De La Luzerne,3.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,3.0,"(50.449009, 4.8901273)"
3004.0,,Rue Les Echavées,,Wallonia,Namur,Namur,Andenne,,5300.0,,,,,"(nan, nan)"
3005.0,,Rue Abot,8.0,Wallonia,Liège,Verviers,Thimister-Clermont,,4890.0,,,,8.0,"(50.63766045, 5.879153097227547)"
3006.0,,Rue De Tubize,16.0,Wallonia,Brabant wallon (le),Nivelles,Ittre,,1460.0,,,,16.0,"(50.681088450000004, 4.263203168274735)"
3007.0,,Noorderlaan,139.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2030.0,,,,139.0,"(51.26407835, 4.401619965819215)"
3008.0,,Rue De L Aurore,227.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,227.0,"(50.45843065, 4.888488958018275)"
3009.0,,Rue R. Charles Bouvier,3.0,Wallonia,Namur,Namur,Namur,,5004.0,,,,3.0,"(50.4768575, 4.873026)"
3010.0,,Rue Du Briga,,Wallonia,Luxembourg,NeufchÃ¢teau,Bertrix,,6880.0,,,,,"(nan, nan)"
3011.0,,Avenue Louise,480.0,Brussels,,Bruxelles-Capitale,Ixelles,,1050.0,,,,480.0,"(50.8171126, 4.3720834)"
3011.0,,Avenue Louise,480.0,Brussels,,Bruxelles-Capitale,Saint-Gilles,,1050.0,,,,480.0,"(50.8171126, 4.3720834)"
3012.0,,Rue De Tubize,,Wallonia,Brabant wallon (le),Nivelles,Ittre,,1460.0,,,,,"(50.6811784, 4.2581821)"
3013.0,,Rue Du Pont,17.0,Wallonia,Namur,Dinant,Yvoir,,5530.0,,,,17.0,"(50.1092832, 4.957044598170731)"
3014.0,,Rue Givry,,Wallonia,Luxembourg,Bastogne,Bertogne,,6686.0,,,,,"(nan, nan)"
3015.0,,Rue Dreve Boninas,,Wallonia,Namur,Namur,Namur,,5021.0,,,,,"(nan, nan)"
3016.0,,Zandvoordestraat,300.0,Flanders,West-Vlaanderen,Oostende,Oostende,,8400.0,,,,300.0,"(51.21000145, 2.949901303853581)"
3017.0,,Zandvoordestraat,300.0,Flanders,West-Vlaanderen,Oostende,Oostende,,8400.0,,,,300.0,"(51.21000145, 2.949901303853581)"
3018.0,,Zandvoordestraat,300.0,Flanders,West-Vlaanderen,Oostende,Oostende,,8400.0,,,,300.0,"(51.21000145, 2.949901303853581)"
3019.0,,Zandvoordestraat,300.0,Flanders,West-Vlaanderen,Oostende,Oostende,,8400.0,,,,300.0,"(51.21000145, 2.949901303853581)"
3020.0,,Rue Des Alouettes,141.0,Wallonia,Liège,Liège,Herstal,,4041.0,,,,141.0,"(50.6948099, 5.5870726)"
3021.0,,Rue Robesse,2.0,Wallonia,Hainaut (le),Charleroi,Charleroi,,6041.0,,,,2.0,"(50.4835754, 4.445925540345742)"
3023.0,,Avenue Du Parc,29.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,29.0,"(50.6245584, 5.8338387)"
3023.0,,Avenue Du Parc,29.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,29.0,"(50.6245584, 5.8338387)"
3024.0,,Rue Bruyère Du Coq,51.0,Wallonia,Brabant wallon (le),Nivelles,Villers-la-Ville,,1495.0,,,,51.0,"(nan, nan)"
3025.0,,Rue Du Magenot,,Wallonia,Luxembourg,Virton,Ã‰talle,,6740.0,,,,,"(49.6614968, 5.5718201)"
3026.0,,Rue De Tirlemont,67.0,Wallonia,Liège,Waremme,Hannut,,4280.0,,,,67.0,"(50.67515565, 5.073454716568122)"
3027.0,,Rue Vieux Port,5.0,Wallonia,Namur,Namur,Namur,,5100.0,,,,5.0,"(nan, nan)"
3029.0,,Nijverheidsstraat,28.0,Flanders,Antwerpen,Turnhout,Ravels,,2381.0,,,,28.0,"(51.19758265, 4.7331023251887)"
3030.0,,Rue Du Tombois,11.0,Wallonia,Namur,Dinant,Beauraing,,5574.0,,,,11.0,"(50.0999393, 5.0019899500000005)"
3031.0,,Europaesplanade,,Brussels,,Bruxelles-Capitale,Saint-Gilles,,1060.0,,,,,"(50.8375443, 4.3370325)"
3032.0,,Noordlaan,5.0,Flanders,West-Vlaanderen,Kortrijk,Kuurne,,8520.0,,,,5.0,"(50.8548781, 3.2553272)"
3034.0,,Noordlaan,5.0,Flanders,West-Vlaanderen,Kortrijk,Kuurne,,8520.0,,,,5.0,"(50.8548781, 3.2553272)"
3038.0,,Jozef De Bomstraat,47.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2018.0,,,,47.0,"(51.2064722, 4.405931482296769)"
3039.0,,Avenue Marnix,17.0,Brussels,,Bruxelles-Capitale,Saint-Josse-ten-Noode,,1000.0,,,,17.0,"(50.8392321, 4.3640711)"
3039.0,,Avenue Marnix,17.0,Brussels,,Bruxelles-Capitale,Ixelles,,1000.0,,,,17.0,"(50.8392321, 4.3640711)"
3039.0,,Avenue Marnix,17.0,Brussels,,Bruxelles-Capitale,Bruxelles,,1000.0,,,,17.0,"(50.8392321, 4.3640711)"
3040.0,,Satenrozen,7.0,Flanders,Antwerpen,Antwerpen,Kontich,,2550.0,,,,7.0,"(51.1252565, 4.419921245887684)"
3041.0,,Zandvoordestraat,300.0,Flanders,West-Vlaanderen,Oostende,Oostende,,8400.0,,,,300.0,"(51.21000145, 2.949901303853581)"
3042.0,,Rue Des Préz 4,,Wallonia,Liège,Waremme,Waremme,,4300.0,,,,,"(nan, nan)"
3043.0,,Rue Croix De Fays,,Wallonia,Liège,Verviers,Theux,,4910.0,,,,,"(nan, nan)"
3044.0,,Rue Piévôchamps,10.0,Wallonia,Liège,Verviers,Pepinster,,4860.0,,,,10.0,"(nan, nan)"
3045.0,,Rue Habiémont,13.0,Wallonia,Liège,Verviers,Stoumont,,4987.0,,,,13.0,"(nan, nan)"
3046.0,,Place Des Alloux,1.0,Wallonia,Namur,Namur,Sambreville,,5060.0,,,,1.0,"(nan, nan)"
3047.0,,Rue De La Gare,,Wallonia,Liège,Verviers,Lierneux,,4990.0,,,,,"(50.4903382, 5.8549867)"
3048.0,,Avenue Reine Astrid,22.0,Wallonia,Namur,Namur,Namur,,5000.0,,,,22.0,"(50.46255015, 4.856476936705965)"
3049.0,,Chaussée De Charleroi,,Wallonia,Namur,Namur,Namur,,5000.0,,,,,"(50.4571412, 4.8350605)"
3050.0,,Rue De L Ermitage,,Wallonia,Namur,Namur,Namur,,5000.0,,,,,"(50.0246187, 4.5228554)"
3051.0,,Rue Ruelle Crascot,12.0,Wallonia,Namur,Philippeville,Couvin,,5660.0,,,,12.0,"(nan, nan)"
3052.0,,Rue G. De Cambrai,18.0,Wallonia,Namur,Philippeville,Florennes,,5620.0,,,,18.0,"(nan, nan)"
3053.0,,Rue Alex Daoust,45.0,Wallonia,Namur,Dinant,Dinant,,5500.0,,,,45.0,"(50.3294485, 4.794279)"
3054.0,,Rue Walter Soeur,66.0,Wallonia,Namur,Dinant,Ciney,,5590.0,,,,66.0,"(50.29848815, 5.096718624989306)"
3055.0,,Rue De L Aubépine,61.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,61.0,"(50.1128172, 4.9668787)"
3055.0,,Rue De L Aubépine,61.0,Wallonia,Namur,Dinant,Beauraing,,5570.0,,,,61.0,"(50.1128172, 4.9668787)"
3056.0,,Chaussée De Tirlemont,,Wallonia,Namur,Namur,Gembloux,,5030.0,,,,,"(50.569247, 4.6933977)"
3057.0,,Rue Duculot,11.0,Wallonia,Namur,Namur,Sambreville,,5060.0,,,,11.0,"(50.435403449999995, 4.608876000000002)"
3058.0,,Avenue De Ninove,32.0,Wallonia,Namur,Dinant,Rochefort,,5580.0,,,,32.0,"(50.16286365, 5.2618622594405595)"
3059.0,,Place Du ThéÃ¢tre,,Wallonia,Namur,Namur,Namur,,5000.0,,,,,"(nan, nan)"
3060.0,,Rue Docteur Haibe,4.0,Wallonia,Namur,Namur,Namur,,5002.0,,,,4.0,"(50.4721382, 4.853896813984726)"
3061.0,,Rue De Renoupre,2.0,Wallonia,Liège,Verviers,Dison,,4821.0,,,,2.0,"(50.60392415, 5.884744687852031)"
3062.0,,Rue Burettes,7.0,Wallonia,Liège,Huy,Villers-le-Bouillet,,4530.0,,,,7.0,"(50.59617625, 5.22864772834841)"
3063.0,,Begijnbosstraat,7.0,Flanders,Vlaams-Brabant,Halle-Vilvoorde,Beersel,,1653.0,,,,7.0,"(50.74173055, 4.294969041160826)"
3064.0,,Rue De Sports,47.0,Wallonia,Liège,Huy,Amay,,4540.0,,,,47.0,"(nan, nan)"
3065.0,,Rue De Leumont,118.0,Wallonia,Liège,Huy,Wanze,,4520.0,,,,118.0,"(50.5395245, 5.244038)"
3066.0,,Rue Du Roi Albert,175.0,Wallonia,Liège,Liège,Oupeye,,4680.0,,,,175.0,"(50.70822475, 5.646622754080026)"
3067.0,,Kriekstraatinkom,,Flanders,West-Vlaanderen,Ieper,Poperinge,,8970.0,,,,,"(nan, nan)"
3068.0,,Roesbruggestraat,,Flanders,West-Vlaanderen,Ieper,Poperinge,,8972.0,,,,,"(50.9046257, 2.6352788)"
3070.0,,Quai De La Vesdre,33.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,33.0,"(50.5892775, 5.8455637)"
3070.0,,Quai De La Vesdre,33.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,33.0,"(50.5892775, 5.8455637)"
3071.0,,Tulpinstraat,42.0,Flanders,Limburg,Hasselt,Hasselt,,3500.0,,,,42.0,"(50.957929899999996, 5.3697357503004834)"
3072.0,,Brialmontlei,45.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2018.0,,,,45.0,"(51.2096761, 4.421382)"
3073.0,,Jacob Jordaensstraat,21.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2018.0,,,,21.0,"(51.1210073, 4.3365227)"
3074.0,,Turnhoutsebaan,250.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2600.0,,,,250.0,"(51.2263692, 4.5142303678215)"
3075.0,,Rijschoolstraat,21.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3000.0,,,,21.0,"(50.80524145, 4.934265450507219)"
3075.0,,Rijschoolstraat,21.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3000.0,,,,21.0,"(50.80524145, 4.934265450507219)"
3076.0,,Aarschotsesteenweg,163.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3012.0,,,,163.0,"(50.910779399999996, 4.713490849999998)"
3077.0,,Brandweg,8.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3012.0,,,,8.0,"(50.9023276, 4.7030874)"
3078.0,,Diestsesteenweg,288.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3010.0,,,,288.0,"(50.975420650000004, 4.888715913540585)"
3079.0,,Pellenbergstraat,193.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3010.0,,,,193.0,"(50.867466199999996, 4.743354490012527)"
3080.0,,Hertogstraat,180.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3001.0,,,,180.0,"(50.85586605, 4.704601639174923)"
3081.0,,Pastoor Bellonstraat,29.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3018.0,,,,29.0,"(50.9261837, 4.7052657)"
3082.0,,Domeinstraat,61.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3010.0,,,,61.0,"(50.8988423, 4.7203306)"
3083.0,,Celestijnenlaan,19.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3000.0,,,,19.0,"(50.871870099999995, 4.67661356196012)"
3083.0,,Celestijnenlaan,19.0,Flanders,Vlaams-Brabant,Leuven,Leuven,,3000.0,,,,19.0,"(50.871870099999995, 4.67661356196012)"
3084.0,,Avenue Des Lanciers,28.0,Wallonia,Liège,Verviers,Spa,,4900.0,,,,28.0,"(50.48799025, 5.853876249999999)"
3085.0,,Avenue De La Vecquée,,Wallonia,Liège,Liège,Neupré,,4121.0,,,,,"(50.5468486, 5.4903339)"
3086.0,,Rue Chapelle Dieu,48.0,Wallonia,Namur,Namur,Gembloux,,5030.0,,,,48.0,"(50.5582328, 4.6988104)"
3086.0,,Rue Chapelle Dieu,48.0,Wallonia,Namur,Namur,Gembloux,,5030.0,,,,48.0,"(50.5582328, 4.6988104)"
3087.0,,Rue De Leumont,,Wallonia,Liège,Huy,Wanze,,4520.0,,,,,"(50.5366806, 5.2281351)"
3088.0,,Hoogboomsteenweg,124.0,Flanders,Antwerpen,Antwerpen,Kapellen,,2950.0,,,,124.0,"(51.311955499999996, 4.484796098061585)"
3089.0,,Rue Du Tige S/N,,Wallonia,Liège,Liège,Juprelle,,4450.0,,,,,"(50.5018503, 5.3761543)"
3090.0,,Berchemstadionlaan,72.0,Flanders,Antwerpen,Antwerpen,Antwerpen,,2600.0,,,,72.0,"(nan, nan)"
3091.0,,Rue Du Beau Site,59.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,59.0,"(50.589262, 5.8315927)"
3091.0,,Rue Du Beau Site,59.0,Wallonia,Liège,Verviers,Verviers,,4800.0,,,,59.0,"(50.589262, 5.8315927)"
3092.0,,Avenue Des Puddleurs,51.0,Wallonia,Liège,Liège,Seraing,,4100.0,,,,51.0,"(50.58043415, 5.485476999716527)"
3093.0,,Chemin De La Herde,37.0,Wallonia,Liège,Verviers,Spa,,4900.0,,,,37.0,"(50.477363999999994, 5.868987349999998)"
3094.0,,Rue Du Village,,Wallonia,Namur,Namur,La Bruyère,,5081.0,,,,,"(50.588382, 4.7229297)"
3095.0,,Avenue Jules Mathieu,2.0,Wallonia,Brabant wallon (le),Nivelles,Nivelles,,1400.0,,,,2.0,"(50.592713, 4.3242147)"
3096.0,,Halvemaanstraat,,Flanders,West-Vlaanderen,Veurne,Nieuwpoort,,8620.0,,,,,"(51.1468355, 2.7511057)"
3097.0,,Kromme Hoek,1.0,Flanders,West-Vlaanderen,Veurne,Nieuwpoort,,8620.0,,,,1.0,"(51.1417816, 2.7418822)"
3098.0,,Rue Des Mélèzes,21.0,Wallonia,Luxembourg,Arlon,Arlon,,6700.0,,,,21.0,"(49.6923572, 5.8131963)"
3099.0,,Generaal De Wittelaan,,Flanders,Antwerpen,Mechelen,Mechelen,,2800.0,,,,,"(51.0535073, 4.4567519)"
3100.0,,Rue De Robrou,,Wallonia,Liège,Verviers,Waimes,,4950.0,,,,,"(50.3946059, 6.1463585)"
3101.0,,Rue De Thisnes,12.0,Wallonia,Liège,Waremme,Wasseiges,,4219.0,,,,12.0,"(50.66058115, 5.061355938404205)"
3102.0,,Place De La Bouxhe,,Wallonia,Liège,Liège,Chaudfontaine,,4052.0,,,,,"(50.5586601, 5.6387484)"
3103.0,,Avenue Espace,,Wallonia,Liège,Liège,Fléron,,4620.0,,,,,"(50.6128253, 5.6766912)"
3104.0,,Korte Meer,,Flanders,Oost-Vlaanderen,Gent,Gent,,9000.0,,,,,"(51.0514677, 3.7229121)"
3105.0,,Kastelenlaan,,Wallonia,Hainaut (le),Tournai et Mouscron,Comines-Warneton,,7780.0,,,,,"(50.7780705, 3.0029715)"
3106.0,,St.-Truidensesteenweg,,Flanders,Vlaams-Brabant,Leuven,Zoutleeuw,,3440.0,,,,,"(50.79738, 5.0060165)"
3107.0,,Rue Bourgogne,20.0,Wallonia,Liège,Liège,Juprelle,,4452.0,,,,20.0,"(50.5186652, 5.35335064917976)"
3108.0,,Overbroekstraat,,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9308.0,,,,,"(50.971166, 4.0304546)"
3109.0,,Pachting,6.0,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9310.0,,,,6.0,"(50.94770115, 4.096883167030748)"
3110.0,,Gasthuisstraat,40.0,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9300.0,,,,40.0,"(50.9440706, 4.04377067780127)"
3111.0,,Sint-Jobsstraat,175.0,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9300.0,,,,175.0,"(nan, nan)"
3112.0,,Albrechtlaan,119.0,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9300.0,,,,119.0,"(50.9409598, 4.056006984123963)"
3113.0,,Marktweg,20.0,Flanders,Oost-Vlaanderen,Aalst,Aalst,,9300.0,,,,20.0,"(50.77048245, 3.8652812565417665)"
3114.0,,Rue Pamy Al Gombe,,Wallonia,Liège,Liège,Comblain-au-Pont,,4171.0,,,,,"(nan, nan)"
3116.0,,Square De MeeÃ»s,29.0,Brussels,,Bruxelles-Capitale,Saint-Josse-ten-Noode,,1000.0,,,,29.0,"(nan, nan)"
3116.0,,Square De MeeÃ»s,29.0,Brussels,,Bruxelles-Capitale,Ixelles,,1000.0,,,,29.0,"(nan, nan)"
3116.0,,Square De MeeÃ»s,29.0,Brussels,,Bruxelles-Capitale,Bruxelles,,1000.0,,,,29.0,"(nan, nan)"
3117.0,,Rue A. Materne,80.0,Wallonia,Liège,Liège,GrÃ¢ce-Hollogne,,4460.0,,,,80.0,"(nan, nan)"
3118.0,,Rue Henri Vieuxtemps,,Wallonia,Liège,Liège,Liège,,4000.0,,,,,"(50.5869082, 5.883598)"
3118.0,,Rue Henri Vieuxtemps,,Wallonia,Liège,Liège,Liège,,4000.0,,,,,"(50.5869082, 5.883598)"
3119.0,,Rue De L Alloue,8.0,Wallonia,Liège,Liège,Flémalle,,4400.0,,,,8.0,"(50.6129178, 5.3889046)"
3120.0,,Rue Belle-Vue,1.0,Wallonia,Liège,Verviers,Welkenraedt,,4840.0,,,,1.0,"(50.592040100000006, 5.840323397916669)"
3121.0,,Botestraat,102.0,Flanders,Oost-Vlaanderen,Gent,Gent,,9032.0,,,,102.0,"(51.0867042, 3.7032929)"
3122.0,,Bazelstraat,250.0,Flanders,Oost-Vlaanderen,Sint-Niklaas,Kruibeke,,9150.0,,,,250.0,"(51.1622784, 4.3060425)"
3124.0,,Burgstraat,170.0,Flanders,Oost-Vlaanderen,Gent,Gent,,9000.0,,,,170.0,"(51.0563508, 3.7149104)"
3125.0,,Rue Tiyou D Hestreu,,Wallonia,Liège,Huy,Anthisnes,,4163.0,,,,,"(nan, nan)"
3126.0,,Rue Des Trixhes,63.0,Wallonia,Liège,Liège,Dalhem,,4607.0,,,,63.0,"(50.7458699, 5.729735415621002)"
3127.0,,Rue Provinciale,51.0,Wallonia,Liège,Liège,Herstal,,4042.0,,,,51.0,"(50.687019899999996, 5.554221644515192)"
3128.0,,Rue De Spa,17.0,Wallonia,Liège,Verviers,Plombières,,4850.0,,,,17.0,"(50.725920900000006, 5.972138931163142)"
3129.0,,Industriestraat,18.0,Flanders,Antwerpen,Mechelen,Lier,,2500.0,,,,18.0,"(51.1469503, 4.556619927380154)"
